Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss,GHG,Grid
2026-07-17 12:20:00+00:00,2026-07-17 12:20:00+00:00,2026-07-17 12:25:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,39.02848,30.45479,-0.23828,-2.65803,11.47,CAISO
2026-07-17 12:20:00+00:00,2026-07-17 12:20:00+00:00,2026-07-17 12:25:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,34.45,34.16,0.0,0.29,,ISONE
2026-07-17 12:20:00+00:00,2026-07-17 12:20:00+00:00,2026-07-17 12:25:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,23.99,26.56,-2.41,-0.16,,MISO
2026-07-17 12:20:00+00:00,2026-07-17 12:20:00+00:00,2026-07-17 12:25:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,26.07,26.56,-0.03,-0.46,,MISO
2026-07-17 12:25:00+00:00,2026-07-17 12:25:00+00:00,2026-07-17 12:30:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,38.94321,30.06678,-0.24149,-2.65248,11.7704,CAISO
2026-07-17 12:25:00+00:00,2026-07-17 12:25:00+00:00,2026-07-17 12:30:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,34.45,34.16,0.0,0.29,,ISONE
2026-07-17 12:25:00+00:00,2026-07-17 12:25:00+00:00,2026-07-17 12:30:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,23.96,25.95,-1.84,-0.15,,MISO
2026-07-17 12:25:00+00:00,2026-07-17 12:25:00+00:00,2026-07-17 12:30:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,25.59,25.95,-0.03,-0.33,,MISO
2026-07-17 12:30:00+00:00,2026-07-17 12:30:00+00:00,2026-07-17 12:35:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,39.08613,30.13762,-0.23642,-2.66629,11.85122,CAISO
2026-07-17 12:30:00+00:00,2026-07-17 12:30:00+00:00,2026-07-17 12:35:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,32.98,32.72,0.0,0.26,,ISONE
2026-07-17 12:30:00+00:00,2026-07-17 12:30:00+00:00,2026-07-17 12:35:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,23.57,24.49,-0.67,-0.25,,MISO
2026-07-17 12:30:00+00:00,2026-07-17 12:30:00+00:00,2026-07-17 12:35:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,24.29,24.49,-0.01,-0.19,,MISO
2026-07-17 12:35:00+00:00,2026-07-17 12:35:00+00:00,2026-07-17 12:40:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,39.08424,29.88958,-0.23832,-2.66629,12.09926,CAISO
2026-07-17 12:35:00+00:00,2026-07-17 12:35:00+00:00,2026-07-17 12:40:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,32.98,32.72,0.0,0.26,,ISONE
2026-07-17 12:35:00+00:00,2026-07-17 12:35:00+00:00,2026-07-17 12:40:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,22.89,23.15,-0.01,-0.25,,MISO
2026-07-17 12:35:00+00:00,2026-07-17 12:35:00+00:00,2026-07-17 12:40:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,23.11,23.15,0.0,-0.04,,MISO
2026-07-17 12:40:00+00:00,2026-07-17 12:40:00+00:00,2026-07-17 12:45:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,39.08406,29.80682,-0.2385,-2.66629,12.18202,CAISO
2026-07-17 12:40:00+00:00,2026-07-17 12:40:00+00:00,2026-07-17 12:45:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,31.97,31.72,0.0,0.25,,ISONE
2026-07-17 12:40:00+00:00,2026-07-17 12:40:00+00:00,2026-07-17 12:45:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,21.95,25.12,-2.82,-0.35,,MISO
2026-07-17 12:40:00+00:00,2026-07-17 12:40:00+00:00,2026-07-17 12:45:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,25.16,25.12,0.0,0.04,,MISO
2026-07-17 12:45:00+00:00,2026-07-17 12:45:00+00:00,2026-07-17 12:50:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,39.46822,30.91054,-0.23964,-2.64267,11.43999,CAISO
2026-07-17 12:45:00+00:00,2026-07-17 12:45:00+00:00,2026-07-17 12:50:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,31.97,31.72,0.0,0.25,,ISONE
2026-07-17 12:45:00+00:00,2026-07-17 12:45:00+00:00,2026-07-17 12:50:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,20.15,23.23,-2.71,-0.37,,MISO
2026-07-17 12:45:00+00:00,2026-07-17 12:45:00+00:00,2026-07-17 12:50:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,23.37,23.23,0.0,0.14,,MISO
2026-07-17 12:50:00+00:00,2026-07-17 12:50:00+00:00,2026-07-17 12:55:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,40.99619,31.68742,-0.2485,-2.74495,12.30222,CAISO
2026-07-17 12:50:00+00:00,2026-07-17 12:50:00+00:00,2026-07-17 12:55:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,30.32,30.08,0.0,0.24,,ISONE
2026-07-17 12:50:00+00:00,2026-07-17 12:50:00+00:00,2026-07-17 12:55:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,21.19,24.82,-3.23,-0.4,,MISO
2026-07-17 12:50:00+00:00,2026-07-17 12:50:00+00:00,2026-07-17 12:55:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,25.01,24.82,0.0,0.19,,MISO
2026-07-17 12:55:00+00:00,2026-07-17 12:55:00+00:00,2026-07-17 13:00:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,41.58953,31.22021,-0.24846,-2.78444,13.40221,CAISO
2026-07-17 12:55:00+00:00,2026-07-17 12:55:00+00:00,2026-07-17 13:00:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,30.32,30.08,0.0,0.24,,ISONE
2026-07-17 12:55:00+00:00,2026-07-17 12:55:00+00:00,2026-07-17 13:00:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,20.78,21.230000000000004,-0.1,-0.35,,MISO
2026-07-17 12:55:00+00:00,2026-07-17 12:55:00+00:00,2026-07-17 13:00:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,21.4,21.23,0.0,0.17,,MISO
2026-07-17 13:00:00+00:00,2026-07-17 13:00:00+00:00,2026-07-17 13:05:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,42.31528,32.38978,-0.00162,-2.46289,12.39,CAISO
2026-07-17 13:00:00+00:00,2026-07-17 13:00:00+00:00,2026-07-17 13:05:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,30.45,28.72,1.52,0.21,,ISONE
2026-07-17 13:00:00+00:00,2026-07-17 13:00:00+00:00,2026-07-17 13:05:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,20.47,24.48,-3.63,-0.38,,MISO
2026-07-17 13:00:00+00:00,2026-07-17 13:00:00+00:00,2026-07-17 13:05:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,24.8,24.48,0.0,0.32,,MISO
2026-07-17 13:05:00+00:00,2026-07-17 13:05:00+00:00,2026-07-17 13:10:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,42.31234,32.36838,-0.00323,-2.46281,12.41,CAISO
2026-07-17 13:05:00+00:00,2026-07-17 13:05:00+00:00,2026-07-17 13:10:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,35.36,35.08,0.02,0.26,,ISONE
2026-07-17 13:05:00+00:00,2026-07-17 13:05:00+00:00,2026-07-17 13:10:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,20.62,28.04,-6.97,-0.45,,MISO
2026-07-17 13:05:00+00:00,2026-07-17 13:05:00+00:00,2026-07-17 13:10:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,28.46,28.04,0.0,0.42,,MISO
2026-07-17 13:10:00+00:00,2026-07-17 13:10:00+00:00,2026-07-17 13:15:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,41.45803,35.30518,-4.63538,-2.68269,13.47092,CAISO
2026-07-17 13:10:00+00:00,2026-07-17 13:10:00+00:00,2026-07-17 13:15:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,35.43,35.17,0.0,0.26,,ISONE
2026-07-17 13:10:00+00:00,2026-07-17 13:10:00+00:00,2026-07-17 13:15:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,20.62,27.44,-6.39,-0.43,,MISO
2026-07-17 13:10:00+00:00,2026-07-17 13:10:00+00:00,2026-07-17 13:15:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,27.74,27.44,0.0,0.3,,MISO
2026-07-17 13:15:00+00:00,2026-07-17 13:15:00+00:00,2026-07-17 13:20:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,42.5178,34.99542,-3.71181,-2.5358,13.77,CAISO
2026-07-17 13:15:00+00:00,2026-07-17 13:15:00+00:00,2026-07-17 13:20:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,35.78,35.53,0.0,0.25,,ISONE
2026-07-17 13:15:00+00:00,2026-07-17 13:15:00+00:00,2026-07-17 13:20:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,21.3,29.43,-7.65,-0.48,,MISO
2026-07-17 13:15:00+00:00,2026-07-17 13:15:00+00:00,2026-07-17 13:20:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,29.75,29.43,0.0,0.32,,MISO
2026-07-17 13:20:00+00:00,2026-07-17 13:20:00+00:00,2026-07-17 13:25:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,42.61092,31.42967,-0.00323,-2.33748,13.52196,CAISO
2026-07-17 13:20:00+00:00,2026-07-17 13:20:00+00:00,2026-07-17 13:25:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,35.78,35.53,0.0,0.25,,ISONE
2026-07-17 13:20:00+00:00,2026-07-17 13:20:00+00:00,2026-07-17 13:25:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,21.8,36.07,-13.62,-0.65,,MISO
2026-07-17 13:20:00+00:00,2026-07-17 13:20:00+00:00,2026-07-17 13:25:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,36.6,36.07,0.0,0.53,,MISO
2026-07-17 13:25:00+00:00,2026-07-17 13:25:00+00:00,2026-07-17 13:30:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,42.61399,31.17147,0.0,-2.33748,13.78,CAISO
2026-07-17 13:25:00+00:00,2026-07-17 13:25:00+00:00,2026-07-17 13:30:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,36.15,35.9,0.0,0.25,,ISONE
2026-07-17 13:25:00+00:00,2026-07-17 13:25:00+00:00,2026-07-17 13:30:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,22.66,32.22,-8.99,-0.57,,MISO
2026-07-17 13:25:00+00:00,2026-07-17 13:25:00+00:00,2026-07-17 13:30:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,32.66,32.22,0.0,0.44,,MISO
2026-07-17 13:30:00+00:00,2026-07-17 13:30:00+00:00,2026-07-17 13:35:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,36.3606,29.43122,-3.54125,-2.23761,12.70824,CAISO
2026-07-17 13:30:00+00:00,2026-07-17 13:30:00+00:00,2026-07-17 13:35:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,41.83,41.54,0.0,0.29,,ISONE
2026-07-17 13:30:00+00:00,2026-07-17 13:30:00+00:00,2026-07-17 13:35:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,22.1,31.5,-8.83,-0.57,,MISO
2026-07-17 13:30:00+00:00,2026-07-17 13:30:00+00:00,2026-07-17 13:35:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,31.9,31.5,0.0,0.4,,MISO
2026-07-17 13:35:00+00:00,2026-07-17 13:35:00+00:00,2026-07-17 13:40:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,35.00658,29.80173,-4.96371,-2.24144,12.41,CAISO
2026-07-17 13:35:00+00:00,2026-07-17 13:35:00+00:00,2026-07-17 13:40:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,43.34,43.05,0.0,0.29,,ISONE
2026-07-17 13:35:00+00:00,2026-07-17 13:35:00+00:00,2026-07-17 13:40:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,22.21,29.55,-6.76,-0.58,,MISO
2026-07-17 13:35:00+00:00,2026-07-17 13:35:00+00:00,2026-07-17 13:40:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,30.54,29.55,0.41,0.58,,MISO
2026-07-17 13:40:00+00:00,2026-07-17 13:40:00+00:00,2026-07-17 13:45:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,32.98107,28.26413,-5.53326,-2.1598,12.41,CAISO
2026-07-17 13:40:00+00:00,2026-07-17 13:40:00+00:00,2026-07-17 13:45:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,43.34,43.05,0.0,0.29,,ISONE
2026-07-17 13:40:00+00:00,2026-07-17 13:40:00+00:00,2026-07-17 13:45:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,22.16,27.5,-4.81,-0.53,,MISO
2026-07-17 13:40:00+00:00,2026-07-17 13:40:00+00:00,2026-07-17 13:45:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,28.87,27.5,0.73,0.64,,MISO
2026-07-17 13:45:00+00:00,2026-07-17 13:45:00+00:00,2026-07-17 13:50:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,38.56179,29.05077,-0.82679,-2.08618,12.424,CAISO
2026-07-17 13:45:00+00:00,2026-07-17 13:45:00+00:00,2026-07-17 13:50:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,42.32,42.03,0.0,0.29,,ISONE
2026-07-17 13:45:00+00:00,2026-07-17 13:45:00+00:00,2026-07-17 13:50:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,22.07,27.84,-5.19,-0.58,,MISO
2026-07-17 13:45:00+00:00,2026-07-17 13:45:00+00:00,2026-07-17 13:50:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,29.64,27.84,0.94,0.86,,MISO
2026-07-17 13:50:00+00:00,2026-07-17 13:50:00+00:00,2026-07-17 13:55:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,39.24618,29.42342,-0.46402,-2.10321,12.39,CAISO
2026-07-17 13:50:00+00:00,2026-07-17 13:50:00+00:00,2026-07-17 13:55:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,42.35,42.08,-0.01,0.28,,ISONE
2026-07-17 13:50:00+00:00,2026-07-17 13:50:00+00:00,2026-07-17 13:55:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,22.45,29.0,-6.02,-0.53,,MISO
2026-07-17 13:50:00+00:00,2026-07-17 13:50:00+00:00,2026-07-17 13:55:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,30.93,29.0,1.15,0.78,,MISO
2026-07-17 13:55:00+00:00,2026-07-17 13:55:00+00:00,2026-07-17 14:00:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,38.92801,28.5798,0.0,-2.06179,12.41,CAISO
2026-07-17 13:55:00+00:00,2026-07-17 13:55:00+00:00,2026-07-17 14:00:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,42.35,42.08,-0.01,0.28,,ISONE
2026-07-17 13:55:00+00:00,2026-07-17 13:55:00+00:00,2026-07-17 14:00:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,23.48,30.5,-6.41,-0.61,,MISO
2026-07-17 13:55:00+00:00,2026-07-17 13:55:00+00:00,2026-07-17 14:00:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,32.29,30.5,0.95,0.84,,MISO
2026-07-17 14:00:00+00:00,2026-07-17 14:00:00+00:00,2026-07-17 14:05:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,46.05186,32.16954,-1.77894,0.0,15.66126,CAISO
2026-07-17 14:00:00+00:00,2026-07-17 14:00:00+00:00,2026-07-17 14:05:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,44.38,44.08,0.0,0.3,,ISONE
2026-07-17 14:00:00+00:00,2026-07-17 14:00:00+00:00,2026-07-17 14:05:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,22.86,30.46,-7.03,-0.57,,MISO
2026-07-17 14:00:00+00:00,2026-07-17 14:00:00+00:00,2026-07-17 14:05:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,32.35,30.46,1.09,0.8,,MISO
2026-07-17 14:05:00+00:00,2026-07-17 14:05:00+00:00,2026-07-17 14:10:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,41.83786,31.55985,-3.47867,0.0,13.75668,CAISO
2026-07-17 14:05:00+00:00,2026-07-17 14:05:00+00:00,2026-07-17 14:10:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,44.38,44.08,0.0,0.3,,ISONE
2026-07-17 14:05:00+00:00,2026-07-17 14:05:00+00:00,2026-07-17 14:10:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,22.78,29.56,-6.18,-0.6,,MISO
2026-07-17 14:05:00+00:00,2026-07-17 14:05:00+00:00,2026-07-17 14:10:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,31.65,29.56,1.09,1.0,,MISO
2026-07-17 14:10:00+00:00,2026-07-17 14:10:00+00:00,2026-07-17 14:15:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,39.4339,29.83721,-4.29439,0.0,13.89107,CAISO
2026-07-17 14:10:00+00:00,2026-07-17 14:10:00+00:00,2026-07-17 14:15:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,59.62,59.22,0.0,0.4,,ISONE
2026-07-17 14:10:00+00:00,2026-07-17 14:10:00+00:00,2026-07-17 14:15:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,23.56,31.32,-7.16,-0.6,,MISO
2026-07-17 14:10:00+00:00,2026-07-17 14:10:00+00:00,2026-07-17 14:15:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,33.41,31.32,1.02,1.07,,MISO
2026-07-17 14:15:00+00:00,2026-07-17 14:15:00+00:00,2026-07-17 14:20:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,32.70085,29.94701,-4.60565,-1.73746,9.09695,CAISO
2026-07-17 14:15:00+00:00,2026-07-17 14:15:00+00:00,2026-07-17 14:20:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,62.93,62.26,0.25,0.42,,ISONE
2026-07-17 14:15:00+00:00,2026-07-17 14:15:00+00:00,2026-07-17 14:20:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,23.56,29.13,-5.07,-0.5,,MISO
2026-07-17 14:15:00+00:00,2026-07-17 14:15:00+00:00,2026-07-17 14:20:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,31.07,29.13,1.09,0.85,,MISO
2026-07-17 14:20:00+00:00,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,30.6591,30.63122,-5.3083,-1.67509,7.01127,CAISO
2026-07-17 14:20:00+00:00,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,62.93,62.26,0.25,0.42,,ISONE
2026-07-17 14:20:00+00:00,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,24.64,31.85,-6.63,-0.58,,MISO
2026-07-17 14:20:00+00:00,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,34.08,31.849999999999994,1.14,1.09,,MISO
2026-07-17 14:25:00+00:00,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,30.37414,29.04425,-4.0309,-1.60233,6.96312,CAISO
2026-07-17 14:25:00+00:00,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,65.96,65.13,0.38,0.45,,ISONE
2026-07-17 14:25:00+00:00,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,24.86,31.61,-6.22,-0.53,,MISO
2026-07-17 14:25:00+00:00,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,33.86,31.61,1.28,0.97,,MISO
2026-07-17 14:30:00+00:00,2026-07-17 14:30:00+00:00,2026-07-17 14:35:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,28.23818,28.98393,-2.8945,-1.43629,3.58504,CAISO
2026-07-17 14:30:00+00:00,2026-07-17 14:30:00+00:00,2026-07-17 14:35:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,65.96,65.13,0.38,0.45,,ISONE
2026-07-17 14:30:00+00:00,2026-07-17 14:30:00+00:00,2026-07-17 14:35:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,24.58,33.52,-8.22,-0.72,,MISO
2026-07-17 14:30:00+00:00,2026-07-17 14:30:00+00:00,2026-07-17 14:35:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,35.91,33.52,1.25,1.14,,MISO
2026-07-17 14:35:00+00:00,2026-07-17 14:35:00+00:00,2026-07-17 14:40:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,26.24713,28.86955,-2.90577,-1.34496,1.62831,CAISO
2026-07-17 14:35:00+00:00,2026-07-17 14:35:00+00:00,2026-07-17 14:40:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,57.21,56.84,0.02,0.35,,ISONE
2026-07-17 14:35:00+00:00,2026-07-17 14:35:00+00:00,2026-07-17 14:40:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,24.08,33.379999999999995,-8.48,-0.82,,MISO
2026-07-17 14:35:00+00:00,2026-07-17 14:35:00+00:00,2026-07-17 14:40:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,44.58,33.38,9.9,1.3,,MISO
2026-07-17 14:40:00+00:00,2026-07-17 14:40:00+00:00,2026-07-17 14:45:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,27.37579,27.85193,-2.0663,-1.3583,2.94846,CAISO
2026-07-17 14:40:00+00:00,2026-07-17 14:40:00+00:00,2026-07-17 14:45:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,55.34,54.99,0.0,0.35,,ISONE
2026-07-17 14:40:00+00:00,2026-07-17 14:40:00+00:00,2026-07-17 14:45:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,18.88,61.47,-41.24,-1.35,,MISO
2026-07-17 14:40:00+00:00,2026-07-17 14:40:00+00:00,2026-07-17 14:45:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,116.08,61.47,52.36,2.25,,MISO
2026-07-17 14:45:00+00:00,2026-07-17 14:45:00+00:00,2026-07-17 14:50:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,25.76038,27.41313,-3.27796,-1.32379,2.94899,CAISO
2026-07-17 14:45:00+00:00,2026-07-17 14:45:00+00:00,2026-07-17 14:50:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,36.44,36.21,0.0,0.23,,ISONE
2026-07-17 14:45:00+00:00,2026-07-17 14:45:00+00:00,2026-07-17 14:50:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,21.91,54.18000000000001,-31.42,-0.85,,MISO
2026-07-17 14:45:00+00:00,2026-07-17 14:45:00+00:00,2026-07-17 14:50:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,95.53,54.18,39.68,1.67,,MISO
2026-07-17 14:50:00+00:00,2026-07-17 14:50:00+00:00,2026-07-17 14:55:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,25.02979,27.72187,-3.11125,-1.28288,1.70205,CAISO
2026-07-17 14:50:00+00:00,2026-07-17 14:50:00+00:00,2026-07-17 14:55:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,35.0,34.78,0.0,0.22,,ISONE
2026-07-17 14:50:00+00:00,2026-07-17 14:50:00+00:00,2026-07-17 14:55:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,27.41,35.69,-8.02,-0.26,,MISO
2026-07-17 14:50:00+00:00,2026-07-17 14:50:00+00:00,2026-07-17 14:55:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,45.81,35.690000000000005,9.18,0.94,,MISO
2026-07-17 14:55:00+00:00,2026-07-17 14:55:00+00:00,2026-07-17 15:00:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,24.0344,27.33182,-3.78619,-1.26827,1.75703,CAISO
2026-07-17 14:55:00+00:00,2026-07-17 14:55:00+00:00,2026-07-17 15:00:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,35.0,34.78,0.0,0.22,,ISONE
2026-07-17 14:55:00+00:00,2026-07-17 14:55:00+00:00,2026-07-17 15:00:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,25.6,33.34,-7.46,-0.28,,MISO
2026-07-17 14:55:00+00:00,2026-07-17 14:55:00+00:00,2026-07-17 15:00:00+00:00,REAL_TIME_5_MIN,MINN.HUB,Hub,42.62,33.34,8.51,0.77,,MISO
2026-07-17 15:00:00+00:00,2026-07-17 15:00:00+00:00,2026-07-17 15:05:00+00:00,REAL_TIME_5_MIN,TH_NP15_GEN-APND,Trading Hub,29.3701,25.57847,-5.91617,-1.47409,11.18189,CAISO
2026-07-17 15:00:00+00:00,2026-07-17 15:00:00+00:00,2026-07-17 15:05:00+00:00,REAL_TIME_5_MIN,.H.INTERNAL_HUB,HUB,37.5,37.29,0.0,0.21,,ISONE
2026-07-17 15:00:00+00:00,2026-07-17 15:00:00+00:00,2026-07-17 15:05:00+00:00,REAL_TIME_5_MIN,LOUISIANA.HUB,Hub,25.44,31.450000000000003,-5.67,-0.34,,MISO
